label,true BS,pred BS
train,15,13.617875695228577
train,8,10.080777049064636
train,15,10.920606017112732
train,4,6.680846929550171
train,9,9.387963712215424
train,10,8.360795259475708
train,15,9.772801876068115
train,7,10.306892037391663
train,10,11.041592597961426
train,10,11.691372990608215
train,13,9.284613966941833
train,17,15.029410004615784
train,8,7.617753803730011
train,17,16.74813425540924
train,15,8.919353604316711
train,10,10.829530835151672
train,7,8.326448678970337
train,17,11.637232065200806
train,7,6.787320077419281
train,9,7.948341727256775
train,17,8.886988878250122
train,13,12.991240859031677
train,7,6.7009212374687195
train,11,10.454008221626282
train,8,8.156084716320038
train,5,6.545359015464783
train,11,11.089775443077087
train,4,6.175431698560715
train,10,11.308566331863403
train,8,8.321789026260376
train,8,7.937712728977203
train,11,10.185357213020325
train,15,12.057401895523071
train,7,10.104124546051025
train,4,4.706795051693916
train,13,12.779981017112732
train,6,7.275871396064758
train,6,5.518069356679916
train,10,12.562204837799072
train,8,8.918516635894775
train,9,7.800873398780823
train,5,5.336544632911682
train,7,6.166665643453598
train,10,12.305838823318481
train,13,12.194466948509216
train,8,6.223803758621216
train,10,12.789319515228271
train,9,8.107310235500336
train,15,14.230114340782166
train,7,10.80151617527008
train,8,8.383880317211151
train,5,5.3366625010967255
train,9,11.116708636283875
train,8,7.719376623630524
train,10,8.780523657798767
train,15,13.896549463272095
train,15,13.788501262664795
train,7,7.029324114322662
train,9,9.331757068634033
train,11,9.997442364692688
train,13,13.974974989891052
train,8,10.33448612689972
train,10,7.367949187755585
train,6,7.143088400363922
train,8,9.73677384853363
train,15,11.666104555130005
train,8,9.99071741104126
train,6,7.716179370880127
train,6,5.478007733821869
train,6,6.521230041980743
train,15,13.542251467704773
train,4,6.765370726585388
train,10,8.539816796779633
train,13,9.322371006011963
train,9,10.097820162773132
train,9,9.142644345760345
train,9,7.372747778892517
train,11,10.709634065628052
train,8,8.457019090652466
train,17,12.80186152458191
train,7,7.672433793544769
train,13,12.152671933174133
train,9,8.165893018245697
train,9,13.502490043640137
train,8,9.481024086475372
train,13,10.820792317390442
train,11,12.949832201004028
train,7,6.495098143815994
train,9,9.295431137084961
train,7,7.681133925914764
train,4,4.5983137637376785
train,7,9.7230886220932
train,5,6.2515480518341064
train,11,8.257921159267426
train,17,12.22556746006012
train,9,9.21828693151474
train,5,5.2210202515125275
train,7,6.675570607185364
train,7,7.62054967880249
train,7,10.755497097969055
train,5,5.356196701526642
train,11,12.872501492500305
train,10,12.265742778778076
train,10,11.43668508529663
train,15,13.5407235622406
train,5,5.623230934143066
train,17,12.98518180847168
train,7,9.027257859706879
train,7,6.648825585842133
train,15,12.860694646835327
train,15,13.691299438476562
train,15,10.912447452545166
train,11,12.239821791648865
train,4,5.363784700632095
train,9,11.325700402259827
train,7,6.865678429603577
train,9,12.779017210006714
train,7,6.652637839317322
train,15,12.066110372543335
train,10,9.817297220230103
train,5,4.308429688215256
train,10,10.501720428466797
train,5,7.051188766956329
train,15,12.872110962867737
train,17,11.350998878479004
train,15,14.031753659248352
train,17,15.703356504440308
train,13,8.599684238433838
train,15,14.4113050699234
train,8,9.409874260425568
train,15,13.337048172950745
train,7,8.735548496246338
train,11,13.693305492401123
train,6,6.532713532447815
train,6,6.4914029240608215
train,8,9.396640062332153
train,11,11.136764168739319
train,7,9.40742552280426
train,8,9.13373851776123
train,7,6.3432353138923645
train,11,11.14700472354889
train,6,5.411685287952423
train,5,6.3596004247665405
train,9,8.026011228561401
train,6,5.092442959547043
train,11,10.547530889511108
train,7,10.33652639389038
train,15,13.257669687271118
train,5,5.729244709014893
train,6,8.389190435409546
train,10,10.635102987289429
train,8,7.5093918442726135
train,10,10.040922999382019
train,13,12.820602774620056
train,15,14.044316530227661
train,10,12.389564871788025
train,7,7.258196175098419
train,7,12.102074146270752
train,11,11.689862608909607
train,6,5.02418726682663
train,8,7.765202522277832
train,6,5.884749561548233
train,9,8.581929326057434
train,15,12.065549612045288
train,4,4.748481273651123
train,11,12.307975888252258
train,5,7.2749146819114685
train,17,13.386016249656677
train,10,8.679567992687225
train,15,12.23369014263153
train,8,8.295235931873322
train,7,7.027646005153656
train,6,6.870577573776245
train,6,5.95686861872673
train,5,4.9596768617630005
train,7,9.062474370002747
train,4,4.858244717121124
train,11,13.137732028961182
train,7,6.250416934490204
train,7,7.713499903678894
train,7,9.702929198741913
train,7,8.142663180828094
train,7,8.803131401538849
train,3,3.4750974476337433
train,9,10.168097138404846
train,10,10.755348563194275
train,17,10.439071297645569
train,8,9.015224874019623
train,17,11.719072222709656
train,8,9.317705512046814
train,6,11.321974515914917
train,8,11.443259000778198
train,15,12.320292592048645
train,7,6.367267489433289
train,9,8.9805006980896
train,15,14.415005087852478
train,17,14.48164713382721
train,7,6.744949281215668
train,8,9.78110146522522
train,11,11.420851945877075
train,13,12.626161575317383
train,8,11.745290279388428
train,7,8.366010665893555
train,10,8.18368548154831
train,8,7.729918003082275
train,7,8.527477979660034
train,10,12.323666334152222
train,11,9.077804744243622
train,7,6.0581899881362915
train,15,12.17528510093689
train,9,11.30542540550232
train,8,11.69320547580719
train,7,9.521212756633759
train,11,11.478423357009888
train,11,10.010999083518982
train,8,9.641250550746918
train,7,8.78084534406662
train,10,9.172216951847076
train,11,11.485182523727417
train,5,5.128292202949524
train,13,14.829407930374146
train,4,5.2929404973983765
train,13,11.654972791671753
train,7,8.98785150051117
train,7,7.634864091873169
train,5,5.21625691652298
train,7,6.906181693077087
train,9,8.646811485290527
train,10,8.966689467430115
train,8,10.448670983314514
train,11,11.501343607902527
train,9,15.1364985704422
train,7,10.968871474266052
train,8,9.42302292585373
train,10,14.217386245727539
train,11,11.197867035865784
train,5,4.842422842979431
train,8,11.247215628623962
train,13,7.616230070590973
train,6,6.253707647323608
train,11,8.090802013874054
train,13,11.939529538154602
train,9,8.425035297870636
train,15,14.026400566101074
train,9,12.881905913352966
train,5,4.692926973104477
train,9,10.347150802612305
train,8,9.64379358291626
train,5,6.264810413122177
train,7,11.382081866264343
train,7,10.542937159538269
train,7,7.32513028383255
train,9,9.790929794311523
train,17,11.89931583404541
train,5,5.616444021463394
train,10,12.027077436447144
train,4,5.059573173522949
train,5,6.154288649559021
train,11,14.721040964126587
train,15,13.978319525718689
train,6,5.391373574733734
train,4,4.614886552095413
train,15,11.995807528495789
train,11,12.046874284744263
train,11,9.004846632480621
train,10,10.33562183380127
train,10,11.364388704299927
train,15,13.029052138328552
train,15,16.540428400039673
train,8,7.029163479804993
train,13,11.480901718139648
train,8,9.713001608848572
train,5,10.463925004005432
train,8,9.862569868564606
train,15,11.224135994911194
train,9,8.770399510860443
train,13,13.479498863220215
train,11,12.744521260261536
train,8,8.121285855770111
train,11,10.571800470352173
train,11,10.185329675674438
train,7,7.06448096036911
train,8,9.347977817058563
train,11,8.362997829914093
train,15,13.572474956512451
train,6,6.24477156996727
train,6,8.296071648597717
train,11,10.235805630683899
train,11,11.905819654464722
train,9,13.31532621383667
train,4,5.687778472900391
train,8,6.195391684770584
train,11,10.592094659805298
train,9,9.454004943370819
train,5,5.117038607597351
train,10,10.513578176498413
train,9,7.250277519226074
train,7,5.853074312210083
train,11,12.185234427452087
train,6,6.2309271693229675
train,15,9.25562298297882
train,15,13.452188491821289
train,10,8.107393264770508
train,6,6.1157034039497375
train,9,10.311600923538208
train,9,11.166337609291077
train,17,16.122817873954773
train,7,3.2947221472859383
train,13,13.859081983566284
train,15,10.698352932929993
train,5,5.2556169629096985
train,6,9.046708822250366
train,8,8.847227871418
train,15,13.523833155632019
train,5,7.552065134048462
train,17,14.837433815002441
train,17,11.14038074016571
train,8,8.85062289237976
train,6,5.903913468122482
train,7,9.196770668029785
train,9,12.341391205787659
train,7,8.27936565876007
train,5,4.938947081565857
train,11,9.353996813297272
train,6,9.994422852993011
train,4,4.88991391658783
train,7,11.06734585762024
train,7,10.433873414993286
train,5,7.264837682247162
train,7,12.323191523551941
train,9,11.034836769104004
train,5,4.711365208029747
train,6,10.285619020462036
train,10,13.028557300567627
train,6,9.587212264537811
train,4,4.371656581759453
train,5,5.972849041223526
train,13,13.162418842315674
train,11,8.137676417827606
train,7,11.045656442642212
train,8,8.7142813205719
train,6,5.254420340061188
train,11,9.686532378196716
train,15,14.533797025680542
train,6,7.371912479400635
train,17,13.53762686252594
train,10,9.483463644981384
train,8,9.256144523620605
train,8,8.132333755493164
train,15,13.951489806175232
train,15,11.656635880470276
train,8,7.082398176193237
train,15,14.196174144744873
train,15,14.96206784248352
train,8,8.684353649616241
train,15,11.86544406414032
train,8,10.51462209224701
train,17,12.161563992500305
train,8,8.164616703987122
train,6,5.1025024354457855
train,7,4.470584914088249
train,6,4.4688950181007385
train,9,8.681031227111816
train,9,8.135829329490662
train,10,10.387407898902893
train,9,9.664408206939697
train,9,11.793141841888428
train,8,13.55770492553711
train,8,9.311255097389221
train,17,13.658435702323914
train,10,11.154555797576904
train,8,6.198136866092682
train,9,9.267115652561188
train,6,6.876128852367401
train,7,9.226912379264832
train,11,9.62814486026764
train,17,14.342135429382324
train,11,11.429362654685974
train,9,11.653550028800964
train,9,9.3678218126297
train,11,8.89733374118805
train,7,8.620691061019897
train,15,13.359298348426819
train,4,5.034709453582764
train,13,10.083338022232056
train,10,9.304577708244324
train,9,9.351337373256683
train,17,14.034160256385803
train,11,12.80011248588562
train,8,9.513916194438934
train,11,11.77999484539032
train,15,8.417233884334564
train,7,5.614074349403381
train,10,9.27238404750824
train,11,11.159115314483643
train,8,5.7980204820632935
train,7,7.063606858253479
train,9,10.167890191078186
train,9,11.835155487060547
train,5,5.031818240880966
train,8,9.076509237289429
train,13,10.991558074951172
train,15,11.560089111328125
train,17,12.342209815979004
train,9,10.598247170448303
train,8,11.634575128555298
train,17,14.956022143363953
train,8,7.327155947685242
train,17,14.100436806678772
train,11,9.419290363788605
train,13,12.852835655212402
train,4,7.1703866720199585
train,10,9.303414046764374
train,9,9.11188805103302
train,10,10.680669784545898
train,8,8.41962045431137
train,15,11.884916305541992
train,10,11.27690839767456
train,17,11.638267636299133
train,13,12.92889130115509
train,7,9.03924036026001
train,8,8.96952998638153
train,15,14.974774241447449
train,7,6.798812747001648
train,8,8.399374663829803
train,8,8.91339510679245
train,6,6.165641129016876
train,6,9.617260098457336
train,7,11.822392344474792
train,7,11.14325213432312
train,7,10.455501079559326
train,4,4.4964729398489
train,11,11.368207216262817
train,17,12.420536041259766
train,6,6.28696671128273
train,11,10.36400282382965
train,8,9.449271440505981
train,15,14.153482913970947
train,15,12.554014563560486
train,5,5.261011779308319
train,11,10.397619247436523
train,6,5.211872011423111
train,8,7.7450443506240845
train,8,8.052282273769379
train,8,7.010459363460541
train,17,10.883180260658264
train,8,9.185389816761017
train,9,5.703328311443329
train,13,11.494205594062805
train,4,5.7626312375068665
train,15,13.523117184638977
train,11,7.802574455738068
train,17,14.933096885681152
train,17,14.68480932712555
train,13,11.372344493865967
train,7,6.898603081703186
train,5,5.110461354255676
train,17,12.836461782455444
train,7,8.500772178173065
train,11,13.416371583938599
train,11,12.044483542442322
train,10,10.611430048942566
train,8,10.303348898887634
train,10,9.061043679714203
train,9,9.025385320186615
train,15,13.953601002693176
train,10,10.037225484848022
train,7,6.125932276248932
train,17,15.571601152420044
train,10,10.948683261871338
train,8,9.334737777709961
train,5,4.7617911994457245
train,8,14.12538731098175
train,15,11.86532473564148
train,6,6.897329688072205
train,5,8.619312107563019
train,5,4.829868525266647
train,7,7.104004979133606
train,11,12.290793418884277
train,17,13.393236875534058
train,15,10.606584310531616
train,15,12.434595942497253
train,17,14.6321120262146
train,7,10.877293109893799
train,7,7.537091076374054
train,8,8.020782887935638
train,11,12.432024955749512
train,17,13.626845359802246
train,4,6.225105941295624
train,10,10.155736207962036
train,5,6.139389902353287
train,5,5.959165692329407
train,10,9.945346295833588
train,11,13.644915699958801
train,5,8.22206836938858
train,17,13.802188992500305
train,8,8.139604032039642
train,8,8.967997908592224
train,6,6.880978763103485
train,7,7.967867374420166
train,7,6.561009407043457
train,4,7.059727430343628
train,10,10.768376231193542
train,8,6.8802778124809265
train,7,11.034377813339233
train,6,6.510230541229248
train,4,5.666989862918854
train,6,4.8189816772937775
train,11,8.91614717245102
train,17,13.910239696502686
train,6,5.947462320327759
train,17,11.336255550384521
train,15,9.286638796329498
train,17,14.813330292701721
train,7,9.216846227645874
train,17,11.714440941810608
train,10,11.349723815917969
train,9,8.58260190486908
train,8,10.420006275177002
train,6,8.355772197246552
train,15,11.904814958572388
train,9,8.107814252376556
train,5,6.141059041023254
train,6,7.069165647029877
train,8,7.167882025241852
train,5,5.524464279413223
train,9,9.958505392074585
train,8,8.533667206764221
train,15,12.209115982055664
train,13,12.858964800834656
train,11,9.566969394683838
train,9,10.961124300956726
train,10,8.796381413936615
train,8,11.383758306503296
train,5,6.16638109087944
train,9,7.749215841293335
train,13,13.38056468963623
train,4,3.850432828068733
train,15,11.856102228164673
train,15,11.629567503929138
train,15,13.57543396949768
train,9,9.001358985900879
train,13,10.393887519836426
train,10,13.182934165000916
train,5,5.2401537001132965
train,8,7.2641496658325195
train,7,7.521118998527527
train,13,11.176231026649475
train,8,8.056452512741089
train,17,12.684447288513184
train,7,8.748391330242157
train,5,5.906817406415939
train,5,5.3461931347846985
train,9,11.230204224586487
train,8,10.425473690032959
train,6,5.29213273525238
train,15,13.042335987091064
train,6,4.667422071099281
train,13,11.506393790245056
train,17,14.91112208366394
train,6,5.37936145067215
train,13,11.319441080093384
train,7,7.596576750278473
train,5,6.267930895090103
train,15,11.86516284942627
train,8,9.329553246498108
train,7,6.261718720197678
train,11,11.467697143554688
train,15,12.807859659194946
train,8,11.757401704788208
train,3,4.452418297529221
train,9,7.8732699155807495
train,4,4.508737802505493
train,17,12.700420618057251
train,8,9.745615005493164
train,11,9.021429121494293
train,13,14.196799159049988
train,4,3.8483052030205727
train,13,11.54878294467926
train,4,4.142549827694893
train,17,13.227568864822388
train,8,10.218130826950073
train,7,7.294987320899963
train,5,4.331065699458122
train,9,7.344274163246155
train,9,9.352392137050629
train,15,9.11582088470459
train,15,14.0643470287323
train,10,11.820503950119019
train,10,10.212095975875854
train,7,10.2200425863266
train,9,8.798158824443817
train,8,10.160556077957153
train,10,10.36557412147522
train,11,11.185197353363037
train,8,7.739010751247406
train,13,11.140090346336365
train,5,5.635806739330292
train,5,4.309610456228256
train,8,9.775731265544891
train,15,13.399219155311584
train,13,9.094714760780334
train,7,9.9768385887146
train,15,15.166160464286804
train,8,8.868862211704254
train,11,10.177589178085327
train,13,11.918294906616211
train,9,10.507315516471863
train,5,7.3831347823143005
train,11,10.553393840789795
train,17,13.140519142150879
train,8,8.652259707450867
train,11,12.138224840164185
train,6,6.80082380771637
train,9,8.981151580810547
train,10,10.302947521209717
train,13,10.160561919212341
train,15,12.280165672302246
train,4,4.2088348269462585
train,7,8.574464201927185
train,8,7.134635269641876
train,17,13.882213354110718
train,8,9.766394436359406
train,10,11.01190733909607
train,15,15.308756351470947
train,9,7.2549638748168945
train,11,14.81313419342041
train,11,10.315623044967651
train,8,10.417970180511475
train,9,10.570910096168518
train,6,5.263357877731323
train,11,10.13686227798462
train,8,11.338992595672607
train,10,11.6410973072052
train,10,9.146789968013763
train,7,8.857009470462799
train,9,9.8639554977417
train,11,9.003202736377716
train,9,11.883668780326843
train,11,15.02392840385437
train,17,15.832146167755127
train,13,10.609429836273193
train,13,10.780153036117554
train,8,8.539565205574036
train,7,9.365358471870422
train,10,12.865532875061035
train,7,8.102253377437592
train,8,9.196819484233856
train,10,13.269643425941467
train,17,14.170683741569519
train,6,6.058090478181839
train,10,11.413832426071167
train,10,9.739338159561157
train,13,12.140134930610657
train,5,5.614580869674683
train,17,13.612440824508667
train,15,11.672645092010498
train,7,8.667789936065674
train,15,12.250640630722046
train,8,7.9108675718307495
train,15,14.946182131767273
train,7,9.941117644309998
train,7,7.557151198387146
train,9,7.452566027641296
train,13,12.374184012413025
train,7,6.795990169048309
train,7,7.828739941120148
train,9,7.976713538169861
train,10,11.087422251701355
train,11,13.900851130485535
train,11,9.35726124048233
train,13,10.051706790924072
train,13,8.667933881282806
train,11,12.778269529342651
train,7,9.262901604175568
train,5,6.9740378856658936
train,8,11.34432315826416
train,10,8.660575568675995
train,11,9.675830364227295
train,10,10.942301273345947
train,4,4.3334536254405975
train,8,8.194393336772919
train,15,13.985196352005005
train,4,5.392980754375458
train,6,7.679276406764984
train,9,9.58355063199997
train,11,12.185407161712646
train,11,13.795899629592896
train,11,9.583811402320862
train,7,11.02284300327301
train,8,7.9522987604141235
train,6,5.340641647577286
train,5,4.535857290029526
train,8,9.687471985816956
train,4,5.207108050584793
train,15,12.53671944141388
train,7,9.040528774261475
train,11,11.103163599967957
train,15,12.15309751033783
train,6,9.217373192310333
train,7,12.157072901725769
train,5,4.839851438999176
train,15,12.631152510643005
train,8,6.944674730300903
train,7,6.9291399121284485
train,7,5.58425098657608
train,9,7.964104354381561
train,15,12.36697506904602
train,10,9.147002339363098
train,4,5.911826908588409
train,10,11.769922852516174
train,8,12.94960105419159
train,5,4.6674481481313705
train,5,5.17319518327713
train,5,7.608453691005707
train,15,13.929681062698364
train,15,13.887027382850647
train,15,12.532554626464844
train,7,7.625412106513977
train,15,13.843880534172058
train,9,13.95121443271637
train,5,5.39761558175087
train,15,9.935096144676208
train,11,11.093809247016907
train,13,9.769194900989532
train,11,12.154632091522217
train,6,5.454724282026291
train,8,11.633291721343994
train,7,8.571329534053802
train,4,5.291983366012573
train,5,7.1503695249557495
train,15,10.32725465297699
train,8,9.348612010478973
train,7,10.931058526039124
train,10,13.052674174308777
train,8,7.8895891308784485
train,17,12.836528539657593
train,13,11.93567430973053
train,5,6.291411906480789
train,8,10.355358600616455
train,13,14.872261881828308
train,8,9.636409401893616
train,13,14.216441631317139
train,7,6.294216960668564
train,8,8.407517790794373
train,6,5.8904237151145935
train,6,11.816590309143066
train,9,13.199363112449646
train,5,6.685515344142914
train,17,14.416517972946167
train,7,9.551898121833801
train,7,6.693546235561371
train,11,11.671866536140442
train,15,13.888046264648438
train,17,15.71792459487915
train,7,9.623730957508087
train,7,8.550219237804413
train,8,8.505801916122437
train,6,4.487099289894104
train,11,13.415804147720337
train,9,7.042670130729675
train,6,5.632995635271072
train,7,9.914441466331482
train,11,11.161752223968506
train,9,8.3333860039711
train,9,8.756447672843933
